recommendationid,author,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,hidden_in_steam_china,steam_china_location
163881440,"{'steamid': '76561198358719643', 'num_games_owned': 0, 'num_reviews': 16, 'playtime_forever': 3758, 'playtime_last_two_weeks': 0, 'playtime_at_review': 3758, 'last_played': 1714402274}",koreana,재밌는데 시배스천이 점 잘못된 길을 걷는 게 마음 아프네,1714443780,1714443847,True,0,0,0,0,True,False,False,True,
163827174,"{'steamid': '76561198086523525', 'num_games_owned': 147, 'num_reviews': 4, 'playtime_forever': 8452, 'playtime_last_two_weeks': 0, 'playtime_at_review': 3874, 'last_played': 1715016113}",koreana,다시하려니까 셰이더 무한로딩걸리고 검색해서 이렇게하면된다는거 다 해봤는데 아무것도 안됌 이거 뭐임,1714374748,1714374748,False,0,0,0,0,True,False,False,True,
163801001,"{'steamid': '76561198005344230', 'num_games_owned': 373, 'num_reviews': 5, 'playtime_forever': 6642, 'playtime_last_two_weeks': 0, 'playtime_at_review': 6642, 'last_played': 1714299250}",koreana,해리포터 시리즈 영화를 좋아하는 당신 에게 추천합니다 해리포터 영화에서 디테일완성 부분은 팬으로 매우 아쉽지만 잘표현되었고 유비식 수집요소 심해서 나 아이템 박스 새게임 등이 없는게 나왔으면 좀더편리하게플레이 가능하다고 생각이되고 게임팅김형상 문잠김형상고쳐졌으면 좋겠습니다,1714335932,1714335932,True,0,0,0,0,True,False,False,True,
163699996,"{'steamid': '76561198051121334', 'num_games_owned': 0, 'num_reviews': 5, 'playtime_forever': 3735, 'playtime_last_two_weeks': 0, 'playtime_at_review': 3576, 'last_played': 1714289777}",koreana,반복퀘가 좀 많긴한데 어크로 단련되서 할만함,1714226647,1714226647,True,0,0,0,0,False,False,False,True,
163695136,"{'steamid': '76561198356478697', 'num_games_owned': 0, 'num_reviews': 3, 'playtime_forever': 2283, 'playtime_last_two_weeks': 0, 'playtime_at_review': 2037, 'last_played': 1715448645}",koreana,굳,1714222113,1714222113,True,0,0,0,0,True,False,False,True,
163690104,"{'steamid': '76561198278736607', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 3320, 'playtime_last_two_weeks': 0, 'playtime_at_review': 3320, 'last_played': 1679039334}",koreana,해리포터뽕을빼고보면그냥그런게임이다레벨디자인만든*은진짜잘라해리포터뽕이차있으면한동안즐거울것임,1714216563,1714216563,True,0,0,0,0,True,False,False,True,
163687831,"{'steamid': '76561198853874600', 'num_games_owned': 0, 'num_reviews': 29, 'playtime_forever': 2687, 'playtime_last_two_weeks': 0, 'playtime_at_review': 2687, 'last_played': 1686889749}",koreana,워너브로스 페이지에서 기숙사 선택하고 겜하고 연동되는게 해리포터의 판타지 느낌이 나서 좋았고 호그와트를 빗자루 타고 날아다니며 세하게 구경하는게 괜찮았음 다만 사양이 안좋아서 컴터를 바꾸고 다시 해봐야 할듯 싶음,1714214023,1714214023,True,0,0,0,0,True,False,False,True,
163667026,"{'steamid': '76561198314482103', 'num_games_owned': 0, 'num_reviews': 8, 'playtime_forever': 3512, 'playtime_last_two_weeks': 0, 'playtime_at_review': 3512, 'last_played': 1713611283}",koreana,할인해서 한번 사 봤음 해리포터를 재밌게 봐왔지만 해리포터 캐릭터들 보다는 그 판타지 세계관을 좋아하는 사람에게 강력추천 재밌었다,1714187236,1714187236,True,0,0,0,0,True,False,False,True,
163611066,"{'steamid': '76561198324468274', 'num_games_owned': 0, 'num_reviews': 23, 'playtime_forever': 2993, 'playtime_last_two_weeks': 0, 'playtime_at_review': 2993, 'last_played': 1714042033}",koreana,그래픽 헤리포터 세계를 잘 구현했다 스토리 진부하지만 나쁘지 않은 스토리텔링 해리포터 팬은 서브스토리 세부설정도 좋아할듯 재미 전투는 상당히 간편하지만 적당히 긴장감있게 재미있게 만들었다,1714126264,1714126264,True,0,0,0,0,True,False,False,True,
163561444,"{'steamid': '76561199653546421', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 3649, 'playtime_last_two_weeks': 0, 'playtime_at_review': 3384, 'last_played': 1715163782}",koreana,액션이 생각보다 좋음,1714054914,1714054914,True,0,0,0,0,True,False,False,True,
163558091,"{'steamid': '76561199024297135', 'num_games_owned': 0, 'num_reviews': 3, 'playtime_forever': 541, 'playtime_last_two_weeks': 0, 'playtime_at_review': 541, 'last_played': 1706945227}",koreana,초반은 재미있는데 점 루즈함,1714051164,1714051164,False,2,0,0.537166893482208252,0,True,False,False,True,
163554851,"{'steamid': '76561199419029899', 'num_games_owned': 0, 'num_reviews': 3, 'playtime_forever': 1286, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1129, 'last_played': 1714056279}",koreana,지도 매핑기능만 있으면 진짜 완벽한 게임이다,1714046895,1714046895,True,0,0,0,0,True,False,False,True,
163547229,"{'steamid': '76561198107964721', 'num_games_owned': 0, 'num_reviews': 43, 'playtime_forever': 1679, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1679, 'last_played': 1677372859}",koreana,이 발럼들 곱게 못 죽어 자 우리 함께 만들어요 즐거운 학교생활,1714034558,1714034558,True,0,0,0,0,True,False,False,True,
163507620,"{'steamid': '76561198255860436', 'num_games_owned': 0, 'num_reviews': 4, 'playtime_forever': 7351, 'playtime_last_two_weeks': 0, 'playtime_at_review': 5691, 'last_played': 1715097321}",koreana,휴 업적다했다,1713973514,1713973514,True,0,0,0,0,True,False,False,True,
163493892,"{'steamid': '76561198202369926', 'num_games_owned': 0, 'num_reviews': 2, 'playtime_forever': 7051, 'playtime_last_two_weeks': 0, 'playtime_at_review': 6835, 'last_played': 1714874226}",koreana,엔딩은 빨리봄,1713956574,1713956574,True,0,0,0,0,False,False,False,True,
163428277,"{'steamid': '76561198438678013', 'num_games_owned': 0, 'num_reviews': 22, 'playtime_forever': 4623, 'playtime_last_two_weeks': 0, 'playtime_at_review': 4623, 'last_played': 1685691010}",koreana,직접 신비의 세계를 모험 하는 느낌을 잘 살림 재미있뜸 레비오싸,1713861797,1713861797,True,0,0,0,0,True,False,False,True,
163412645,"{'steamid': '76561198003184161', 'num_games_owned': 0, 'num_reviews': 3, 'playtime_forever': 3072, 'playtime_last_two_weeks': 0, 'playtime_at_review': 3072, 'last_played': 1713813176}",koreana,괜찮음,1713832489,1713832489,True,0,0,0,0,False,False,False,True,
163377150,"{'steamid': '76561199549695418', 'num_games_owned': 9, 'num_reviews': 4, 'playtime_forever': 7516, 'playtime_last_two_weeks': 1, 'playtime_at_review': 7516, 'last_played': 1716197076}",koreana,게임은 잘 만들었는데 하 게임 하면서 불편한거 나열해보자면 가면 갈수록 나락가는 스토리 특히 관계 퀘스트 컬렉션 상자 깠을때 가끔 빈상자 뜨는 버그 도전과제에 기숙사 개 더 내실 뚫어야 하는거 골드 물약 같은 짜잘한거 은밀히 숨겨놓은거 떨어진 아이템 주으려는데 스킵되서 못 먹는거 번과 같은데 튜토리얼이나 던전 재입장 불가 맞은 캐릭터 외형 마법 뽕 차고 좋았는데 저런것들 때문에 잡침 번호 하나당 점씩 하겠습니다 제 점수는 점 만점에 점 드립니다 추천은 ,1713789401,1713789401,True,0,0,0.476190477609634399,0,True,False,False,True,
163364459,"{'steamid': '76561198154928426', 'num_games_owned': 0, 'num_reviews': 2, 'playtime_forever': 2526, 'playtime_last_two_weeks': 0, 'playtime_at_review': 852, 'last_played': 1714492163}",koreana,맵이 참 이뻐서 맵 돌아다니는거 재밋음 그리고 아바다 케다브라가 멋잇음,1713766230,1714087351,True,0,0,0,0,True,False,False,True,
163338055,"{'steamid': '76561199310491935', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 4929, 'playtime_last_two_weeks': 0, 'playtime_at_review': 3128, 'last_played': 1714428544}",koreana,탐헐할 것도 많고 해리포터 세계관의 디테일한 부분까지 잘 표현되어 있어서 해리포터 팬이라면 확실하게 재미를 느낄 수 있음,1713728174,1713728174,True,0,0,0,0,False,False,False,True,
163309804,"{'steamid': '76561198250575080', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 8019, 'playtime_last_two_weeks': 0, 'playtime_at_review': 6498, 'last_played': 1714475142}",koreana,해리포터 팬으로서 너무 만족스러웠던 게임,1713702631,1713702631,True,0,0,0,0,True,False,False,True,
163292239,"{'steamid': '76561199595301808', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 3280, 'playtime_last_two_weeks': 0, 'playtime_at_review': 3154, 'last_played': 1714444601}",koreana,좋은 게임이어따,1713681843,1713681843,True,0,0,0,0,True,False,False,True,
163287648,"{'steamid': '76561198303116047', 'num_games_owned': 0, 'num_reviews': 4, 'playtime_forever': 4634, 'playtime_last_two_weeks': 0, 'playtime_at_review': 4634, 'last_played': 1713255696}",koreana,단조롭다 책을 읽는 기분 같은 전투 같은 수집 반복 반복 나름의 재미,1713675173,1713675173,True,0,0,0,0,False,False,False,True,
163274143,"{'steamid': '76561198422654169', 'num_games_owned': 0, 'num_reviews': 2, 'playtime_forever': 985, 'playtime_last_two_weeks': 0, 'playtime_at_review': 700, 'last_played': 1714797719}",koreana,생각보다 전투가 재미있어서 할만했다,1713656871,1713656871,True,0,0,0,0,True,False,False,True,
163264023,"{'steamid': '76561198111421778', 'num_games_owned': 116, 'num_reviews': 4, 'playtime_forever': 1813, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1813, 'last_played': 1687102035}",koreana,솔직히 젤다보다 재밌음,1713644969,1713644969,True,0,0,0,0,True,False,False,True,
163250727,"{'steamid': '76561199088660468', 'num_games_owned': 0, 'num_reviews': 2, 'playtime_forever': 9988, 'playtime_last_two_weeks': 991, 'playtime_at_review': 2395, 'last_played': 1716559913}",koreana,재미있음,1713632095,1713632095,True,1,0,0.523809552192687988,0,False,False,False,True,
163225979,"{'steamid': '76561197994204916', 'num_games_owned': 0, 'num_reviews': 3, 'playtime_forever': 4623, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1367, 'last_played': 1714451416}",koreana,위쳐와 젤다의 전설의 생각난다 그리고 해리포터 세계관 좋아한다면 추천,1713607830,1713607830,True,0,0,0,0,True,False,False,True,
163205238,"{'steamid': '76561199007638411', 'num_games_owned': 0, 'num_reviews': 3, 'playtime_forever': 2878, 'playtime_last_two_weeks': 0, 'playtime_at_review': 697, 'last_played': 1714396610}",koreana,가격 대비 퀄리티 장난 아닙니다 후회 안하시니 플레이 하시는걸 추천드립니다,1713578678,1713578678,True,0,0,0,0,True,False,False,True,
163160059,"{'steamid': '76561198913369297', 'num_games_owned': 0, 'num_reviews': 7, 'playtime_forever': 5806, 'playtime_last_two_weeks': 0, 'playtime_at_review': 332, 'last_played': 1715862943}",koreana,볼트너트 당신이 올았습니다,1713526956,1713526956,True,0,0,0,0,True,False,False,True,
163157200,"{'steamid': '76561199587835450', 'num_games_owned': 0, 'num_reviews': 3, 'playtime_forever': 4215, 'playtime_last_two_weeks': 78, 'playtime_at_review': 766, 'last_played': 1716659424}",koreana,*같은사상좀게임에그만주입시키세요안보고싶은사람도있을거아님니까시로나라이언성별이딱봐도여자처럼보이는데뭔남자목소리냐고요***같게게임몰입도**떨어지게하네이상한거쳐넣지말고원작그대로좀갑시다제발정상적으로생각을하자고요**,1713522551,1713522649,False,0,0,0,0,True,False,False,True,
163149198,"{'steamid': '76561198442125914', 'num_games_owned': 0, 'num_reviews': 8, 'playtime_forever': 8898, 'playtime_last_two_weeks': 0, 'playtime_at_review': 8414, 'last_played': 1713536369}",koreana,말해뭐해,1713508531,1713508531,True,0,0,0,0,True,False,False,True,
163142548,"{'steamid': '76561197991044404', 'num_games_owned': 66, 'num_reviews': 18, 'playtime_forever': 1979, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1850, 'last_played': 1714705442}",koreana,레벨리오 ,1713496958,1713496958,True,11,10,0.677419364452362061,0,True,False,False,True,
163105972,"{'steamid': '76561199157480705', 'num_games_owned': 0, 'num_reviews': 2, 'playtime_forever': 777, 'playtime_last_two_weeks': 0, 'playtime_at_review': 764, 'last_played': 1713452429}",koreana,으로도 스터링이 주구장창 발생함 도대체 이게 나온지가 언제인데 아직도 최적화할 생각조차 안하는건지,1713451280,1713451280,False,0,0,0,0,False,False,False,True,
163102393,"{'steamid': '76561198156237125', 'num_games_owned': 15, 'num_reviews': 1, 'playtime_forever': 2198, 'playtime_last_two_weeks': 0, 'playtime_at_review': 2198, 'last_played': 1707736368}",koreana,진짜 갓겜 꼭 사서들 해보세요,1713446989,1713446989,True,0,0,0,0,True,False,False,True,
163055390,"{'steamid': '76561198298322877', 'num_games_owned': 0, 'num_reviews': 10, 'playtime_forever': 2892, 'playtime_last_two_weeks': 0, 'playtime_at_review': 2892, 'last_played': 1679317522}",koreana,기대를 저버리지 않는 호그와트 레거시 갠적으로 수집하는 재미도 있엇네요 생각보다 마법쓰고 결투하는것도 안어려움 진짜 마법세계 체험하는거같고 너무 잼써유,1713373803,1713373803,True,0,0,0,0,True,False,False,True,
163048402,"{'steamid': '76561198436031756', 'num_games_owned': 0, 'num_reviews': 5, 'playtime_forever': 1871, 'playtime_last_two_weeks': 0, 'playtime_at_review': 931, 'last_played': 1714575668}",koreana,해리포터로망땜에하는데인에램프레임**임튕기는거뭐이리많은지,1713365852,1713365852,False,0,0,0,0,False,False,False,True,
163035202,"{'steamid': '76561199622656700', 'num_games_owned': 0, 'num_reviews': 6, 'playtime_forever': 1961, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1922, 'last_played': 1713431854}",koreana,여긴금지마법써도됌,1713346200,1713346200,True,0,0,0,0,True,False,False,True,
162982980,"{'steamid': '76561198009552970', 'num_games_owned': 0, 'num_reviews': 92, 'playtime_forever': 3608, 'playtime_last_two_weeks': 0, 'playtime_at_review': 3608, 'last_played': 1713270352}",koreana,메가 의 엄청난 파괴력을 실감한 작품이었습니다 해리포터 시리즈의 파워를 믿고 오픈월드 게임의 기본에 충실했고 그것으로 충분했습니다 게임이라는 매체의 강점 직접 경험한다 을 굉장히 잘 살린 게임입니다 그냥 초반에 아씨오만 써도 빗자루만 타도 즐겁습니다,1713270766,1713270766,True,1,1,0.52173912525177002,0,False,False,False,True,
162980692,"{'steamid': '76561198853528076', 'num_games_owned': 0, 'num_reviews': 5, 'playtime_forever': 1168, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1154, 'last_played': 1713267689}",koreana,현실에선 먹던 내가 이세계에선 이름조차 남겨선 안돼는 체인 아바다 케다브라 사용자,1713267283,1713267283,True,0,0,0,0,True,False,False,True,
162973631,"{'steamid': '76561198006069598', 'num_games_owned': 250, 'num_reviews': 30, 'playtime_forever': 1368, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1319, 'last_played': 1715691345}",koreana,초중반까진 일단 해리포터 뽕이랑 다양한 마법을 활용한 전투 때문에 재밌었으나 스토리가 노잼이고 컨텐츠들이 다 획일화되는 느낌 후반엔 진짜 이악물고 스토리 밂,1713256084,1713256084,True,4,0,0.583333313465118408,0,True,False,False,True,
162920099,"{'steamid': '76561198144660224', 'num_games_owned': 0, 'num_reviews': 18, 'playtime_forever': 2447, 'playtime_last_two_weeks': 0, 'playtime_at_review': 2447, 'last_played': 1681048732}",koreana,볼드모트보다 위험한 주인공으로 여행하는 게임 해리포터는 다 보진 않았지만 그래도 뽕맛을 느낄 수 있었던 게임 하루종일 루모스만 외칩시다 루모스루모스,1713173410,1713173410,True,0,0,0,0,True,False,False,True,
